show_id,type,title,country,date_added,release_year,rating,duration,Genre,description,Platform
s60,TV Show,The Wild Life of Dr. Ole,United States,2021-10-20,2021,TV-PG,450,Animals & Nature,"Doc Ole practices his unique brand of animal care with wit, expertise and insight.",Disney
s60,TV Show,The Wild Life of Dr. Ole,United States,2021-10-20,2021,TV-PG,450,Reality,"Doc Ole practices his unique brand of animal care with wit, expertise and insight.",Disney
s61,Movie,Lost Cities with Albert Lin: The Great Flood,United States,2021-10-15,2021,TV-PG,44,Documentary,Albert Lin is on a global quest to find the origins of Great Flood stories.,Disney
s61,Movie,Lost Cities with Albert Lin: The Great Flood,United States,2021-10-15,2021,TV-PG,44,Historical,Albert Lin is on a global quest to find the origins of Great Flood stories.,Disney
s62,Movie,Megacity of the Maya Warriors,United States,2021-10-15,2021,TV-PG,44,Documentary,Albert Lin sets out to solve an ancient mystery and find a Lost Maya city.,Disney
s63,TV Show,Apollo: Back To The Moon,United States,2021-10-13,2019,TV-PG,450,Docuseries,"Follow the Apollo lunar landing program from the inside, as never shown before.",Disney
s63,TV Show,Apollo: Back To The Moon,United States,2021-10-13,2019,TV-PG,450,Historical,"Follow the Apollo lunar landing program from the inside, as never shown before.",Disney
s64,TV Show,Just Beyond,United States,2021-10-13,2021,TV-PG,450,Anthology,"Inspired by the writings of R.L. Stine, “Just Beyond” is a supernatural anthology series.",Disney
s64,TV Show,Just Beyond,United States,2021-10-13,2021,TV-PG,450,Comedy,"Inspired by the writings of R.L. Stine, “Just Beyond” is a supernatural anthology series.",Disney
s64,TV Show,Just Beyond,United States,2021-10-13,2021,TV-PG,450,Coming of Age,"Inspired by the writings of R.L. Stine, “Just Beyond” is a supernatural anthology series.",Disney
s65,TV Show,Secrets Of The Zoo: Down Under,United States,2021-10-13,2020,TV-14,900,Animals & Nature,This series is a behind-the-scenes look at one of the world’s most famous zoos.,Disney
s65,TV Show,Secrets Of The Zoo: Down Under,United States,2021-10-13,2020,TV-14,900,Docuseries,This series is a behind-the-scenes look at one of the world’s most famous zoos.,Disney
s65,TV Show,Secrets Of The Zoo: Down Under,United States,2021-10-13,2020,TV-14,900,Family,This series is a behind-the-scenes look at one of the world’s most famous zoos.,Disney
s66,TV Show,Secrets of the Zoo: North Carolina,United States,2021-10-13,2020,TV-14,450,Reality,"The North Carolina Zoo has more than 1,000 animals that live in lush natural habitats.",Disney
s67,TV Show,The Wizard of Paws,United States,2021-10-13,2021,TV-PG,450,Animals & Nature,Follow pet prosthetics pioneer Derrick Campana as he gives troubled animals a second chance.,Disney
s67,TV Show,The Wizard of Paws,United States,2021-10-13,2021,TV-PG,450,Docuseries,Follow pet prosthetics pioneer Derrick Campana as he gives troubled animals a second chance.,Disney
s67,TV Show,The Wizard of Paws,United States,2021-10-13,2021,TV-PG,450,Medical,Follow pet prosthetics pioneer Derrick Campana as he gives troubled animals a second chance.,Disney
s68,TV Show,Zombies: Addison's Moonstone Mystery,United States,2021-10-13,2020,TV-G,450,Animation,Things are smooth sailing at Seabrook High until ...,Disney
s68,TV Show,Zombies: Addison's Moonstone Mystery,United States,2021-10-13,2020,TV-G,450,Coming of Age,Things are smooth sailing at Seabrook High until ...,Disney
s68,TV Show,Zombies: Addison's Moonstone Mystery,United States,2021-10-13,2020,TV-G,450,Fantasy,Things are smooth sailing at Seabrook High until ...,Disney
s69,Movie,Just Roll With It: You Decide Live!,United States,2021-10-08,2019,G,52,Comedy,The Bennett-Blatts set out to reverse an evil curse!,Disney
s70,Movie,Mickey's Tale of Two Witches,United States,2021-10-08,2021,TV-Y,47,Animation,Mickey tells a tale of two witches-in-training!,Disney
s70,Movie,Mickey's Tale of Two Witches,United States,2021-10-08,2021,TV-Y,47,Family,Mickey tells a tale of two witches-in-training!,Disney
s70,Movie,Mickey's Tale of Two Witches,United States,2021-10-08,2021,TV-Y,47,Fantasy,Mickey tells a tale of two witches-in-training!,Disney
s71,Movie,Muppets Haunted Mansion,United States,2021-10-08,2021,TV-PG,53,Comedy,Gonzo is challenged to spend Halloween night in the scariest place on Earth – the Haunted Mansion.,Disney
s71,Movie,Muppets Haunted Mansion,United States,2021-10-08,2021,TV-PG,53,Family,Gonzo is challenged to spend Halloween night in the scariest place on Earth – the Haunted Mansion.,Disney
s71,Movie,Muppets Haunted Mansion,United States,2021-10-08,2021,TV-PG,53,Musical,Gonzo is challenged to spend Halloween night in the scariest place on Earth – the Haunted Mansion.,Disney
s72,Movie,The Most Magical Story on Earth: 50 Years of Walt Disney World,United States,2021-10-08,2021,TV-PG,85,Family,Celebrating 50 years of the Walt Disney World Resort.,Disney
s72,Movie,The Most Magical Story on Earth: 50 Years of Walt Disney World,United States,2021-10-08,2021,TV-PG,85,Variety,Celebrating 50 years of the Walt Disney World Resort.,Disney
s73,Movie,Under Wraps,United States,2021-10-08,2021,TV-G,92,Action-Adventure,Three friends revive a mummy in a neighbor's basement.,Disney
s73,Movie,Under Wraps,United States,2021-10-08,2021,TV-G,92,Comedy,Three friends revive a mummy in a neighbor's basement.,Disney
s73,Movie,Under Wraps,United States,2021-10-08,2021,TV-G,92,Kids,Three friends revive a mummy in a neighbor's basement.,Disney
s74,TV Show,Among the Stars,United States,2021-10-06,2021,TV-PG,450,Docuseries,NASA Astronaut Captain Chris Cassidy and the NASA team take on the challenges of space exploration.,Disney
s75,Movie,Black Widow,United States,2021-10-06,2021,PG-13,135,Action-Adventure,Natasha confronts her history as a spy and the broken relationships left in her wake.,Disney
s75,Movie,Black Widow,United States,2021-10-06,2021,PG-13,135,Science Fiction,Natasha confronts her history as a spy and the broken relationships left in her wake.,Disney
s75,Movie,Black Widow,United States,2021-10-06,2021,PG-13,135,Spy/Espionage,Natasha confronts her history as a spy and the broken relationships left in her wake.,Disney
s76,TV Show,Drain the Oceans,United Kingdom,2021-10-06,2017,TV-PG,1800,Docuseries,Pull the plug on the ocean to reveal hidden secrets using groundbreaking technology.,Disney
s76,TV Show,Drain the Oceans,United Kingdom,2021-10-06,2017,TV-PG,1800,Historical,Pull the plug on the ocean to reveal hidden secrets using groundbreaking technology.,Disney
s76,TV Show,Drain the Oceans,Australia,2021-10-06,2017,TV-PG,1800,Docuseries,Pull the plug on the ocean to reveal hidden secrets using groundbreaking technology.,Disney
s76,TV Show,Drain the Oceans,Australia,2021-10-06,2017,TV-PG,1800,Historical,Pull the plug on the ocean to reveal hidden secrets using groundbreaking technology.,Disney
s77,TV Show,Drain The Oceans: The Mississippi River & Arctic War,United States,2021-10-06,2021,TV-14,450,Docuseries,Drain the Oceans takes underwater archaeology into a whole new era.,Disney
s77,TV Show,Drain The Oceans: The Mississippi River & Arctic War,United States,2021-10-06,2021,TV-14,450,Historical,Drain the Oceans takes underwater archaeology into a whole new era.,Disney
s78,Movie,Fauci,United States,2021-10-06,2021,PG-13,105,Biographical,"""Fauci"" reveals the extraordinary life and career of Dr. Anthony Fauci.",Disney
s78,Movie,Fauci,United States,2021-10-06,2021,PG-13,105,Documentary,"""Fauci"" reveals the extraordinary life and career of Dr. Anthony Fauci.",Disney
s79,TV Show,IMPACT with Gal Gadot,United States,2021-10-06,2021,TV-14,450,Docuseries,National Geographic Presents IMPACT with Gal Gadot honors impactful women.,Disney
s80,TV Show,The Ghost and Molly McGee,United States,2021-10-06,2021,TV-Y7,450,Animation,A grumpy ghost and cheerful tween are eternally bound.,Disney
s80,TV Show,The Ghost and Molly McGee,United States,2021-10-06,2021,TV-Y7,450,Buddy,A grumpy ghost and cheerful tween are eternally bound.,Disney
s80,TV Show,The Ghost and Molly McGee,United States,2021-10-06,2021,TV-Y7,450,Coming of Age,A grumpy ghost and cheerful tween are eternally bound.,Disney
s81,Movie,Alvin and the Chipmunks,United States,2021-10-01,2007,PG,91,Animation,"Pop-singer Chipmunks Alvin, Simon and Theodore turn a songwriter's life upside-down.",Disney
s81,Movie,Alvin and the Chipmunks,United States,2021-10-01,2007,PG,91,Comedy,"Pop-singer Chipmunks Alvin, Simon and Theodore turn a songwriter's life upside-down.",Disney
s81,Movie,Alvin and the Chipmunks,United States,2021-10-01,2007,PG,91,Family,"Pop-singer Chipmunks Alvin, Simon and Theodore turn a songwriter's life upside-down.",Disney
s82,Movie,Alvin and the Chipmunks: The Road Chip,United States,2021-10-01,2015,PG,92,Comedy,"Your favorite fur balls, the Chipmunks, hit the road for an all-new, music-filled adventure.",Disney
s82,Movie,Alvin and the Chipmunks: The Road Chip,United States,2021-10-01,2015,PG,92,Family,"Your favorite fur balls, the Chipmunks, hit the road for an all-new, music-filled adventure.",Disney
s82,Movie,Alvin and the Chipmunks: The Road Chip,United States,2021-10-01,2015,PG,92,Music,"Your favorite fur balls, the Chipmunks, hit the road for an all-new, music-filled adventure.",Disney
s83,Movie,LEGO Star Wars Terrifying Tales,United States,2021-10-01,2021,TV-Y7-FV,47,Action-Adventure,Poe and BB-8 are told terrifying tales as they search for help in Darth Vader’s creepy old castle.,Disney
s83,Movie,LEGO Star Wars Terrifying Tales,United States,2021-10-01,2021,TV-Y7-FV,47,Animation,Poe and BB-8 are told terrifying tales as they search for help in Darth Vader’s creepy old castle.,Disney
s83,Movie,LEGO Star Wars Terrifying Tales,United States,2021-10-01,2021,TV-Y7-FV,47,Science Fiction,Poe and BB-8 are told terrifying tales as they search for help in Darth Vader’s creepy old castle.,Disney
s84,Movie,Maleficent,United States,2021-10-01,2014,PG,99,Action-Adventure,"Driven by revenge, Maleficent places a curse upon the king’s newborn infant, Aurora.",Disney
s84,Movie,Maleficent,United States,2021-10-01,2014,PG,99,Family,"Driven by revenge, Maleficent places a curse upon the king’s newborn infant, Aurora.",Disney
s84,Movie,Maleficent,United States,2021-10-01,2014,PG,99,Fantasy,"Driven by revenge, Maleficent places a curse upon the king’s newborn infant, Aurora.",Disney
s84,Movie,Maleficent,United Kingdom,2021-10-01,2014,PG,99,Action-Adventure,"Driven by revenge, Maleficent places a curse upon the king’s newborn infant, Aurora.",Disney
s84,Movie,Maleficent,United Kingdom,2021-10-01,2014,PG,99,Family,"Driven by revenge, Maleficent places a curse upon the king’s newborn infant, Aurora.",Disney
s84,Movie,Maleficent,United Kingdom,2021-10-01,2014,PG,99,Fantasy,"Driven by revenge, Maleficent places a curse upon the king’s newborn infant, Aurora.",Disney
s85,Movie,The Scariest Story Ever: A Mickey Mouse Halloween Spooktacular,United States,2021-10-01,2017,TV-G,22,Animation,Mickey tells a scary story on Halloween.,Disney
s85,Movie,The Scariest Story Ever: A Mickey Mouse Halloween Spooktacular,United States,2021-10-01,2017,TV-G,22,Family,Mickey tells a scary story on Halloween.,Disney
s85,Movie,The Scariest Story Ever: A Mickey Mouse Halloween Spooktacular,United States,2021-10-01,2017,TV-G,22,Parody,Mickey tells a scary story on Halloween.,Disney
s86,TV Show,Disney Vampirina,Ireland,2021-09-29,2017,TV-Y7,1350,Animation,Vampirina is the new girl in town!,Disney
s86,TV Show,Disney Vampirina,Ireland,2021-09-29,2017,TV-Y7,1350,Fantasy,Vampirina is the new girl in town!,Disney
s86,TV Show,Disney Vampirina,Ireland,2021-09-29,2017,TV-Y7,1350,Kids,Vampirina is the new girl in town!,Disney
s86,TV Show,Disney Vampirina,United States,2021-09-29,2017,TV-Y7,1350,Animation,Vampirina is the new girl in town!,Disney
s86,TV Show,Disney Vampirina,United States,2021-09-29,2017,TV-Y7,1350,Fantasy,Vampirina is the new girl in town!,Disney
s86,TV Show,Disney Vampirina,United States,2021-09-29,2017,TV-Y7,1350,Kids,Vampirina is the new girl in town!,Disney
s87,TV Show,Disney's Magic Bake-Off,United States,2021-09-29,2021,TV-G,450,Family,Kid bakers compete to be named Disney Baking Champion.,Disney
s87,TV Show,Disney's Magic Bake-Off,United States,2021-09-29,2021,TV-G,450,Game Show / Competition,Kid bakers compete to be named Disney Baking Champion.,Disney
s88,TV Show,Great Barrier Reef,United States,2021-09-29,2020,TV-PG,450,Animals & Nature,Explore the complex Great Barrier Reef along with the wildlife that inhabit it.,Disney
s88,TV Show,Great Barrier Reef,United States,2021-09-29,2020,TV-PG,450,Docuseries,Explore the complex Great Barrier Reef along with the wildlife that inhabit it.,Disney
s89,TV Show,Ready for Preschool,United States,2021-09-29,2019,TV-Y,900,Kids,The love of learning begins with Disney Junior!,Disney
s89,TV Show,Ready for Preschool,United States,2021-09-29,2019,TV-Y,900,Music,The love of learning begins with Disney Junior!,Disney
s90,TV Show,Rolie Polie Olie,Canada,2021-09-29,1998,TV-Y,2250,Animation,Rolie Polie Olie’s life and adventures center on his Robo-family.,Disney
s90,TV Show,Rolie Polie Olie,Canada,2021-09-29,1998,TV-Y,2250,Science Fiction,Rolie Polie Olie’s life and adventures center on his Robo-family.,Disney
s90,TV Show,Rolie Polie Olie,United States,2021-09-29,1998,TV-Y,2250,Animation,Rolie Polie Olie’s life and adventures center on his Robo-family.,Disney
s90,TV Show,Rolie Polie Olie,United States,2021-09-29,1998,TV-Y,2250,Science Fiction,Rolie Polie Olie’s life and adventures center on his Robo-family.,Disney
s90,TV Show,Rolie Polie Olie,France,2021-09-29,1998,TV-Y,2250,Animation,Rolie Polie Olie’s life and adventures center on his Robo-family.,Disney
s90,TV Show,Rolie Polie Olie,France,2021-09-29,1998,TV-Y,2250,Science Fiction,Rolie Polie Olie’s life and adventures center on his Robo-family.,Disney
s91,TV Show,Star Wars Galaxy of Sounds,United States,2021-09-29,2021,TV-PG,450,Animation,"""Star Wars Galaxy of Sounds"" immerses audiences in the nostalgic ambience of a galaxy far, far away.",Disney
s91,TV Show,Star Wars Galaxy of Sounds,United States,2021-09-29,2021,TV-PG,450,Anthology,"""Star Wars Galaxy of Sounds"" immerses audiences in the nostalgic ambience of a galaxy far, far away.",Disney
s91,TV Show,Star Wars Galaxy of Sounds,United States,2021-09-29,2021,TV-PG,450,Science Fiction,"""Star Wars Galaxy of Sounds"" immerses audiences in the nostalgic ambience of a galaxy far, far away.",Disney
s92,TV Show,The Hatcher Family Dairy,United States,2021-09-29,2021,TV-14,450,Animals & Nature,"The Hatcher Family enjoys a nonstop circus of animals, farming and family.",Disney
s92,TV Show,The Hatcher Family Dairy,United States,2021-09-29,2021,TV-14,450,Docuseries,"The Hatcher Family enjoys a nonstop circus of animals, farming and family.",Disney
s92,TV Show,The Hatcher Family Dairy,United States,2021-09-29,2021,TV-14,450,Reality,"The Hatcher Family enjoys a nonstop circus of animals, farming and family.",Disney
s93,TV Show,The Simpsons,United States,2021-09-29,1989,TV-PG,14400,Animation,"The world’s favorite nuclear family, in the award-winning, history-making series.",Disney
s93,TV Show,The Simpsons,United States,2021-09-29,1989,TV-PG,14400,Comedy,"The world’s favorite nuclear family, in the award-winning, history-making series.",Disney
s94,Movie,A Spark Story,United States,2021-09-24,2021,TV-PG,88,Documentary,Two Pixar filmmakers strive to bring their uniquely personal SparkShorts visions to the screen.,Disney
